,userid,commentid,username,content,timeStr,likedcount,replycount
0,71242105,31923584,千古不古,虽然只改了一个字，但是阿兰唱的是花千骨，你却唱唱出了白子画,2015/8/20,43750,130
1,34403607,32129158,帐号已注销,真奇怪，阿兰一开口就感觉百转千回的痛苦，许嵩一开口却是谈笑风生的心酸，明明是同一首歌,2015/8/21,28145,56
2,62299563,31908975,白茶清欢-Li,有多少是嵩哥私信然后滚过来的。。[大笑],2015/8/20,20110,30
3,78116921,127479869,凤鸣瑶山,发说说：夏蝉冬雪不过轮回一瞥班主任回我：悟道修炼不问一生缘劫。。。[呆][呆],2016/3/8,18710,90
4,51586876,31940062,waynian,喜欢你，从初中到大学，初心不变。尽管经历了太多太多，听到你的歌，总有种莫名的熟悉感。又是一年七夕，安好~,2015/8/20,12147,38
0,108837410,136489231,_一啊鸭_,我们考试让写带有“燕”字的诗句，我写了个“寒梅落尽把冬了，衔春的燕想归巢”，然后得了全分,2016/4/1,99877,1296
1,47280419,68368373,雨洗东坡月色清,听到许嵩熟悉的声音，忽然就发现原来他已经陪伴了我们这么多年。其实许嵩一直都是那个许嵩，他对于音乐的认真执着从未改变。变了的，只有随着时间的不断流逝，离最初的梦想渐行渐远的我们。想起了他在一次演唱会时对粉丝说的话，音乐还在继续，梦想从不止步，感谢你用你的青春，陪伴了，我的青春。,2016/2/6,59740,146
2,249832726,127239633,少司空,听许嵩歌的都考上大学了，大部分，语文起码100以上。,2016/3/8,47936,3413
3,36696634,68393133,山野都有雾灯6,虽然不是真粉，但他没出一首歌我都会去认真去听，听他的歌简直是享受?,2016/2/6,24663,84
4,90621649,124420348,迷雾的灯光,陌上人如玉，公子世无双。庐州明月下，许家好儿郎。,2016/2/28,20194,45
0,254465338,697457721,WWEIMI,不做奴隶但要努力?,2018/2/7,148841,255
1,394990638,700487212,二点四斤熟牛肉,如果杜甫会嘻哈，可能就是JonyJ的模样,2018/2/9,128691,2424
2,116726460,697390188,琪怪ovo,鲁迅先生说过愿中国青年都摆脱冷气，只是向上走，不必听自暴自弃者流的话。能做事的做事，能发声的发声。有一分热，发一分光。就令萤火一般，也可以在黑暗里发一点光，不必等候炬火。你我都别做奴隶??,2018/2/7,78863,293
3,368466823,697452636,韩路遥EeV,许多时候，我们的内在眼睛是关闭着的。于是，我们看见利益，却看不见真理，看见万物，却看不见美，看见世界，却看不见上帝。我们的日子是满的，生命却是空的，头脑是满的，心却是空的。,2018/2/7,35817,60
4,110314489,697569249,公私钥密码算法,金钱的奴隶欲望的游戏打不破的桎梏解不开的枷锁,2018/2/7,33189,22
0,93473759,652008527,Sandy233,昨天的我:这什么玩意儿，马师新歌不得劲啊！昨晚的我:emmmmm，好像还可以，就是太短了今天的我:她很善良！身材辣！但做的饭没我妈妈好！,2017/12/26,73547,242
1,74198308,654241600,醋溜喜羊羊8999,有对象了吗？“她很善良身材辣但做的菜没我妈妈好”工资多少啊？“工资高工资低做喜欢的事情才更重要”买房了吗？“和朋友合租的房他们都对我很友好”年终奖发了多少啊？“年终奖不多刚刚好够我给爸爸买一支新手表”,2017/12/28,46172,152
2,265473283,650993453,玩儿少爷,妈妈圣诞节快乐注意保暖我这边都挺好的不用担心?,2017/12/25,43995,67
3,366216249,655698828,JasonShv,第一遍:广告歌哦第二遍:其实还挺好听的第三遍:他很善良身材辣做的菜没我妈妈好,2017/12/30,26541,32
4,366321289,679427652,_凉月十一,当hiphop被全部电视台下架的时候就只有马思唯还在各大卫视唱“她很善良身材辣做的菜没我妈妈好”,2018/1/21,24005,35
0,281024823,180783393,莲湖区群众,在西安认识了她。跟她在两年了。作为当地人的她带我跑遍了西安各处地方，吃遍西安所有本地人才知道的美食小馆。西安于我不只是四年求学的城市，还是充斥着她的味道和记忆的城市。两个礼拜前我们分手了，爱情终究还是败给了现实。也许我们都不够勇敢有太多顾虑。愿时光不负你，祝你幸福LQJ,2016/7/9,64184,43
1,101830367,180797078,Alisa_0613,对西安的印象最初的最深刻的不是黄土高坡，而是《武林外传》的佟掌柜啊?饿从一开始就错咧，如果饿不来到这个地方，饿滴福君也不会死，如果饿滴福君不死，饿就不会沦落到这么一个桑心的地方?????,2016/7/9,47927,13
2,44738090,182228194,Arya_Stark_,人在国外，有天在西人超市结账时候，一个中年汉子突然问我会不会讲中文，我点头，他说想让我帮他看看有几个打折商品的数量限制…男人长得很西安，你们懂得，我当时一听他口音，就知道肯定是西北的…等他结账完毕，我突然用陕西话问他：你得si西安的?他惊讶的瞪大了眼睛！那种感受，只有出来的人才懂~,2016/7/13,37387,28
3,104183341,695112275,sevione,西安一个当年和北京选首都都只差一票的城市,2018/2/5,25093,25
4,363777921,1054422325,阿猫_voYm,真羡慕你们西安有西安人的歌，郑州有关于你郑州，成都有成都，大理有云南大理，广东有广东爱情故事，而我们温州只有浙江温州浙江温州江南皮革厂倒闭了！[惶恐],2018/3/15,21537,37
0,39465130,128001953,osdaf,范玮琪：最初的梦想，终于实现了！！金玟岐：最初的梦想，你还记得吗？,2016/3/10,40655,816
1,36237146,15815438,科学研究员w,感觉原唱是这样的情绪“我实现了梦想你要加油噢要努力哦要相信梦想噢”，这个翻唱晚上躺在操场上听突然感觉她躺在旁边，两个人聊到梦想，她突然说“我给你唱首歌”，轻轻的伴奏和着奉贤的风声，我的情绪好像是“诶要不，再试试。”,2015/4/21,30156,200
2,736737,7188608,iwenger,终于听过比郭采洁还要咬字的歌声了。,2014/12/16,19423,28
3,2548134,36503368,Mr_多喝热水吧,高一时听范玮琪的版本，感觉未来可期；大一入学时再听，认为梦想就在手上；现在听金玟岐唱歌，我却不知道该怎么再次追逐远方。,2015/9/17,14222,104
4,73974426,70094611,夏沫薇然,别总批评她的吐字，这也是她值得很多人喜欢的地方啊。,2016/2/13,12759,65
0,41022627,18469403,氢离子,她的另一首房间很好听[憨笑],2015/5/16,18803,39
1,44286209,6796518,迎面路人,习惯听网易音乐的时候看评论了[憨笑],2014/12/7,14039,19
2,115895524,155194589,陈西西要做小太阳,一个人在食堂吃饭，永远要选角落里的对桌没人的位子；一个人走在路上，希望不要遇见认识的人生怕走一起没话说尴尬；一个人坐校车，总喜欢挑单人座…看起来喜欢独来独往，看起来一点都不需要陪伴，看起来冷漠的不行。可是心里是超级希望有人能一直陪着自己。真的是好怕孤独，好没安全感啊。,2016/5/16,12546,121
3,16499874,16380954,sunnier,你形容我笑的样子很油条…,2015/4/26,11073,28
4,75570403,58446029,烧肉粽好吃吗,真希望周杰伦能为她作一首词！看见的赞我让杰伦看见啊！,2016/1/2,9138,15
0,312462802,426203043,刘兆伦_情桑,孤独而勇敢的我们终会相遇,2017/6/2,41743,101
1,435774408,426197769,帐号已注销,“所有的坚持与勇敢，不过是为了在前行的路上与孤独奋战，描绘出自己心中的星辰大海。——‘一见如故的人还等候在远方里/请你向前去’共勉。”（桑桑微博原话）,2017/6/2,19498,27
2,422729286,426169904,用户422729286,握紧鲜花总会碰了刺，攀越山陵总要跌了泥。。去他的妈坚强，劳资要抱抱,2017/6/2,15143,126
3,315644376,426180608,讨厌起名字好吗,寒山云：世人谤我、欺我、辱我、笑我、轻我、贱我、恶我、骗我、如何处置乎?拾得云：只是忍他、让他、由他、避他、耐他、敬他、不要理他、再待几年你且看他。,2017/6/2,11939,61
4,344968215,426188891,福禄财神真君,要有多孤独，才配得上勇敢。要有多勇敢，才敢被叫孤独。要有多幸运，才会彼此相遇。,2017/6/2,10996,10
0,256877370,188943397,顾顾顾顾顾夕夜,上三门为官，军爷戏子拐中仙，正如烟上月；平三门曰贼，阎罗浪子笑面佛，正如杯中酒；下三门经商，美人算子棋通天，正如花下风流，这上、平、下三门连起来正是老长沙的九个盗墓家族，江湖借官职名赐雅号：九门提督，俗称——老九门。,2016/7/26,203277,464
1,123905917,188934108,天天开心的靓女,张启山，过好后半生，替我看看，天下安稳，太平盛世，梨园荣景，妻儿恩爱，子孙绕膝是什么模样。,2016/7/26,169508,1058
2,116485380,190196298,人间日夜,我此生遇到过三个戏子，第一个哥哥演绎的程蝶衣，一生戏痴，第二个二月红，以情入戏，第三个解语花，红妆倾城，从此入了戏，世间有朵解语花，凭谁解花语这三个中有两个在三叔笔下他们都有血有肉对于我来说已经不只是一个书中的角色那么简单了我本是听书人奈何入戏太深,2016/7/29,140107,831
3,115995933,188987754,苍山赋雪,典狱里，那个人磨去了他所有的执念和情深爱恋。却只把煎熬当成赎罪，总以为这罪赎了，情还了，便可以一身淡泊再不归来。下决心要告诉对他内心的爱恋感情时，那人却心灰意冷再不回来了。民国二十九年，腊月廿二，没有遗物，没有遗言，没有遗体，一件戏服伴着一夜冬雪，一代名伶瞒着世人悄然下葬。,2016/7/26,100521,263
4,53894070,189006583,小李的几则,“但于我来讲，二月红不死，情痛伤及皮肉而已。”“濡沫十年载，张启山，戏子情深不过如此。”“你喜欢我。”“我爱她。”“比得上我爱你……？”“你说什么？”“没什么。”“休要……”“你早晚会听到，但不是现在。”,2016/7/26,76079,234
0,54851511,11346074,墨胥宸,网游到最后就是。守着一个尸体帮。守着一排永远不会再亮的好友列表。守着他们说好的，等这段时间过去，闲下来马上回来继续陪你掉节操秀下限。突然，回望这几年的江湖路。那些来来去去的人都已不在。那些你爱过恨过的人已变成过往。如斯寂寞。把号停在你一个有特殊意义的地方，然后离开。义无反顾。,2015/2/24,162518,765
1,110600448,132356637,你们看我在笑啊,哭了，不是因为网游。现实中也有这些生死别离啊？当初一个个的都骗我，骗我说让我赶快去车上拿工具，我当时居然就他妈信了，等我跑出了楼门，背后一声轰然巨响，气浪把我推出去数米，我落地的那一刻泪就掉了，说好的这次任务完成一起去喝酒的啊…………,2016/3/22,105388,420
2,40612974,9585313,泛如不系舟,化用了唐朝女诗人李冶的《八至》，“至近至远东西，至深至浅清溪。至高至明日月，至亲至疏夫妻。”,2015/1/28,72222,67
3,9760680,23784662,Kiva洁,打开许久没玩的游戏，公会里每个成员的最后登录时间都是“2年前”“3年前”“4年前”....突然好感慨....那个我没追到的女孩、那个带了我一个通宵副本的大侠，那个沉默神秘的公会长，那个和我在游戏里聊天玩成语接龙的逗比。哈哈，你们还好吧,2015/6/26,64874,79
4,44835109,6951494,阿七是爱拜仁的花生-,师父，你在等谁？我谁也没等，谁也不会来。,2014/12/11,56972,176
0,33326563,11583255,帐号已注销,谁的新欢不是别人的旧爱？又有多少初恋可以到白头？,2015/2/28,162452,1107
1,33924637,284095916,如果脑子有味道,“我为将新欢视为初恋向旧爱致歉”,2017/1/10,144502,699
2,33753754,151704490,林展秋,然而我现在已经大三了，哈哈哈哈！这首歌是我高二时候写的,2016/5/9,69637,775
3,341715646,388265892,aKiiiiim,前段时间爸妈吵架了俩人分房睡都不理对方后来他俩莫名其妙的又和好了今天玩妈妈手机时无意中翻到了她给爸爸发的短信：我还是像十八岁那样爱你[爱心],2017/5/21,57965,626
4,36532088,29541066,不爱吃菜的喵先生,一个高中生自己的乐队，自己写的歌！真心喜欢这种简单的，纯真的音乐！,2015/8/4,28043,30
0,5791305,5016497,动感超人s,为什么会听着流泪呢。,2014/10/20,115072,1190
1,36670591,7115433,mjxksmhdhkaixv,有一个无法得到的人，听这首歌特别心痛。,2014/12/14,93429,1213
2,49313819,23090255,为什么我的昵称被和蟹了,昨天毕业吃饭…我们班定了一个包间…3桌…还有麦可以唱歌…我唱了这首歌送给我的同学们和我自己…唱着唱着我眼泪就止不住流啊…正经地评论一次…请不要笑话我…,2015/6/22,63453,827
3,28439212,5620562,小猪萍萍,五月天的很多歌都好励志，属于治愈系的，十几年来百听不厌，[星星][星星],2014/11/9,31985,112
